,imgSrc,detailUrl,address,addressCity,addressZipcode,beds,baths,price,latitude,longitude,homeType
439,https://photos.zillowstatic.com/fp/4b4b68a390a21c4e21eb5f8cb9232473-p_e.jpg,https://www.zillow.com/homedetails/2-Orley-Ave-Toronto-ON-M4C-2B9/2062881290_zpid/,"2 Orley Ave, Toronto, ON M4C 2B9",Toronto,M4C2B9,3,5,1350000,43.794613,-79.287476,SINGLE_FAMILY
440,https://photos.zillowstatic.com/fp/d61686d9c1040d29e2e96f9b90ebc799-p_e.jpg,https://www.zillow.com/homedetails/45-Sunrise-Ave-311-Toronto-ON-M4A-2S3/2062952143_zpid/,"45 Sunrise Ave #311, Toronto, ON M4A 2S3",Toronto,M4A2S3,3,2,699000,43.809177,-79.31293,SINGLE_FAMILY
441,https://photos.zillowstatic.com/fp/9d158d53aed8513e9b1e685e35ecab3f-p_e.jpg,https://www.zillow.com/homedetails/55-Grassington-Cres-Toronto-ON-M1G-1X4/2062459159_zpid/,"55 Grassington Cres, Toronto, ON M1G 1X4",Toronto,M1G1X4,3,2,988000,43.719097,-79.56454,SINGLE_FAMILY
442,https://photos.zillowstatic.com/fp/117c3bb5737e4e1e2246c1a48d164ddc-p_e.jpg,https://www.zillow.com/homedetails/68-Harvie-Ave-Toronto-ON-M6E-4K3/2062428542_zpid/,"68 Harvie Ave, Toronto, ON M6E 4K3",Toronto,M6E4K3,3,2,899000,43.68929,-79.33712,SINGLE_FAMILY
443,https://photos.zillowstatic.com/fp/bcce2a75710d6f37ef8e8222eae6a52f-p_e.jpg,https://www.zillow.com/homedetails/31-Maclennan-Ave-Toronto-ON-M4W-2Y5/2071869968_zpid/,"31 Maclennan Ave, Toronto, ON M4W 2Y5",Toronto,M4W2Y5,4,4,4199000,43.645622,-79.39193,CONDO
444,https://photos.zillowstatic.com/fp/4bf30f736c9e8f7fba6fd57ae851d800-p_e.jpg,https://www.zillow.com/homedetails/7-Malabar-Pl-Toronto-ON-M3B-1A4/2062638816_zpid/,"7 Malabar Pl, Toronto, ON M3B 1A4",Toronto,M3B1A4,5,7,5888888,0,0,CONDO
445,https://photos.zillowstatic.com/fp/75b67f857015d1687033aa177c935340-p_e.jpg,https://www.zillow.com/homedetails/300-Balliol-St-508-Toronto-ON-M4S-3G6/2062429021_zpid/,"300 Balliol St #508, Toronto, ON M4S 3G6",Toronto,M4S3G6,2,2,759000,43.757484,-79.28432,SINGLE_FAMILY
446,https://photos.zillowstatic.com/fp/db8b3e407e0aec888f6ea1f4983a18bb-p_e.jpg,https://www.zillow.com/homedetails/197-Yonge-St-1406-Toronto-ON-M5B-1M4/2084163119_zpid/,"197 Yonge St #1406, Toronto, ON M5B 1M4",Toronto,M5B1M4,1,1,668800,0,0,SINGLE_FAMILY
447,https://photos.zillowstatic.com/fp/d374cd723341910d6195a0987e07cf88-p_e.jpg,https://www.zillow.com/homedetails/5-Soudan-Ave-2605-Toronto-ON-M4S-0B1/2062401819_zpid/,"5 Soudan Ave #2605, Toronto, ON M4S 0B1",Toronto,M4S0B1,1,1,699000,43.781303,-79.306755,SINGLE_FAMILY
448,https://photos.zillowstatic.com/fp/c6b137f7dd58d215b6f01042e318cd0e-p_e.jpg,https://www.zillow.com/homedetails/390-Cherry-St-604-Toronto-ON-M5A-0E2/2062403174_zpid/,"390 Cherry St #604, Toronto, ON M5A 0E2",Toronto,M5A0E2,1,1,650500,43.611427,-79.49034,SINGLE_FAMILY
449,https://photos.zillowstatic.com/fp/d121292bde9509dcf6956dd61857e98b-p_e.jpg,https://www.zillow.com/homedetails/2-Thurrock-Rd-Toronto-ON-M3L-1P6/2063006813_zpid/,"2 Thurrock Rd, Toronto, ON M3L 1P6",Toronto,M3L1P6,3,3,999999,43.76323,-79.26073,SINGLE_FAMILY
450,https://photos.zillowstatic.com/fp/eb0bef974dcb0dae19f05e113d15e79f-p_e.jpg,https://www.zillow.com/homedetails/29-Statesman-Sq-Toronto-ON-M1S-4H7/2062473122_zpid/,"29 Statesman Sq, Toronto, ON M1S 4H7",Toronto,M1S4H7,4,4,1450000,43.656322,-79.35446,TOWNHOUSE
451,https://photos.zillowstatic.com/fp/e8e803dfd024aa6a6ac1438380081a6e-p_e.jpg,https://www.zillow.com/homedetails/101-9th-St-Toronto-ON-M8V-3E5/2062424191_zpid/,"101 9th St, Toronto, ON M8V 3E5",Toronto,M8V3E5,3,2,1429000,43.672474,-79.32505,SINGLE_FAMILY
452,https://photos.zillowstatic.com/fp/f83df9e23be5830c91c56a065b0728c8-p_e.jpg,https://www.zillow.com/homedetails/1029-King-St-W-1016-Toronto-ON-M6K-3M9/2062443810_zpid/,"1029 King St W #1016, Toronto, ON M6K 3M9",Toronto,M6K3M9,1,1,789000,43.68016,-79.55986,SINGLE_FAMILY
453,https://photos.zillowstatic.com/fp/2a6fe46f0de4b1271469882f1ea2350b-p_e.jpg,https://www.zillow.com/homedetails/10-Wellesley-Pl-104-Toronto-ON-M4Y-1B1/2062404981_zpid/,"10 Wellesley Pl #104, Toronto, ON M4Y 1B1",Toronto,M4Y1B1,1,2,869000,43.658794,-79.416245,SINGLE_FAMILY
454,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=43.72757339477539,-79.4180679321289&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=2wcklD1MXw4khdBZS3kHW5YAtRg=",https://www.zillow.com/homedetails/1700-Avenue-Rd-705-Toronto-ON-M5M-3Y4/2071220163_zpid/,"1700 Avenue Rd #705, Toronto, ON M5M 3Y4",Toronto,M5M3Y4,2,2,3110000,43.78818,-79.26114,SINGLE_FAMILY
455,https://photos.zillowstatic.com/fp/21d4c9e30ac46851fe244021a09d5d04-p_e.jpg,https://www.zillow.com/homedetails/246-Edenbridge-Dr-Toronto-ON-M9A-3H3/2072600890_zpid/,"246 Edenbridge Dr, Toronto, ON M9A 3H3",Toronto,M9A3H3,4,5,3380000,43.67779,-79.28999,SINGLE_FAMILY
456,https://photos.zillowstatic.com/fp/0425bd1f8a65fa66e8e4d2a7fa5b624b-p_e.jpg,https://www.zillow.com/homedetails/600-Queens-Quay-W-215-Toronto-ON-M5V-3M3/2062487340_zpid/,"600 Queens Quay W #215, Toronto, ON M5V 3M3",Toronto,M5V3M3,1,1,449900,0,0,CONDO
457,https://photos.zillowstatic.com/fp/07285a2bd7159daee1971fe5c2858f0a-p_e.jpg,https://www.zillow.com/homedetails/1121-Steeles-Ave-W-PENTHOUSE-107-Toronto-ON-M2R-3W7/2062403678_zpid/,"1121 Steeles Ave W PENTHOUSE 107, Toronto, ON M2R 3W7",Toronto,M2R3W7,2,2,699000,43.658028,-79.41929,SINGLE_FAMILY
458,https://photos.zillowstatic.com/fp/b9af7f51fc81045f466501b8fd46c3a1-p_e.jpg,https://www.zillow.com/homedetails/197-Yonge-St-1512-Toronto-ON-M5B-1M4/2071822585_zpid/,"197 Yonge St #1512, Toronto, ON M5B 1M4",Toronto,M5B1M4,0,1,575000,0,0,CONDO
459,https://photos.zillowstatic.com/fp/0d8128e3d609c2016ea492b45abb0185-p_e.jpg,https://www.zillow.com/homedetails/21-Widmer-St-3103-Toronto-ON-M5V-0B8/2062401818_zpid/,"21 Widmer St #3103, Toronto, ON M5V 0B8",Toronto,M5V0B8,0,1,574900,43.659153,-79.340385,TOWNHOUSE
460,https://photos.zillowstatic.com/fp/35548edfa46bbe3cf029125c62bdbb6b-p_e.jpg,https://www.zillow.com/homedetails/27-Oakridge-Dr-Toronto-ON-M1M-2A5/2062424210_zpid/,"27 Oakridge Dr, Toronto, ON M1M 2A5",Toronto,M1M2A5,4,2,999000,43.80022,-79.231445,SINGLE_FAMILY
461,https://photos.zillowstatic.com/fp/dec0e34c86dc35ea655925cb71cd08cb-p_e.jpg,https://www.zillow.com/homedetails/157-Princess-Anne-Cres-Toronto-ON-M9A-2R7/2062453368_zpid/,"157 Princess Anne Cres, Toronto, ON M9A 2R7",Toronto,M9A2R7,3,3,1998000,43.678528,-79.30654,SINGLE_FAMILY
462,https://photos.zillowstatic.com/fp/50b130b481c4a6a054c118b3c602459d-p_e.jpg,https://www.zillow.com/homedetails/45-McDonald-Ave-Toronto-ON-M1L-3Y7/2062598959_zpid/,"45 McDonald Ave, Toronto, ON M1L 3Y7",Toronto,M1L3Y7,1,2,750000,0,0,SINGLE_FAMILY
463,https://photos.zillowstatic.com/fp/c5b0cdb54e9b98502c26fb683e694f37-p_e.jpg,https://www.zillow.com/homedetails/100-Mornelle-Ct-1091-Toronto-ON-M1E-4X2/2078004672_zpid/,"100 Mornelle Ct #1091, Toronto, ON M1E 4X2",Toronto,M1E4X2,2,2,599000,43.609383,-79.495865,SINGLE_FAMILY
464,https://photos.zillowstatic.com/fp/5292f2dcf5bc5e7b870301e0781de048-p_e.jpg,https://www.zillow.com/homedetails/225-Sumach-St-504W-Toronto-ON-M5A-0P8/2062424173_zpid/,"225 Sumach St #504W, Toronto, ON M5A 0P8",Toronto,M5A0P8,1,1,469000,0,0,SINGLE_FAMILY
465,https://photos.zillowstatic.com/fp/73e475488223d895b291c1b15f5839d9-p_e.jpg,https://www.zillow.com/homedetails/34-Mozart-Ave-Toronto-ON-M1K-2V9/2082728456_zpid/,"34 Mozart Ave, Toronto, ON M1K 2V9",Toronto,M1K2V9,3,2,999000,43.640266,-79.39601,CONDO
466,https://photos.zillowstatic.com/fp/3b1a3d26fc8de1a3144153a3a8cc5a4a-p_e.jpg,https://www.zillow.com/homedetails/12-Foxwarren-Dr-Toronto-ON-M2K-1L2/2062424234_zpid/,"12 Foxwarren Dr, Toronto, ON M2K 1L2",Toronto,M2K1L2,3,2,1799990,43.70545,-79.52685,SINGLE_FAMILY
467,https://photos.zillowstatic.com/fp/28466ee05cc7686f9939036868fbd0a5-p_e.jpg,https://www.zillow.com/homedetails/660-Sheppard-Ave-E-803B-Toronto-ON-M2K-3E5/2062417183_zpid/,"660 Sheppard Ave E #803B, Toronto, ON M2K 3E5",Toronto,M2K3E5,2,3,2295000,43.800514,-79.226036,SINGLE_FAMILY
468,https://photos.zillowstatic.com/fp/9c91e2f22d64af36046cd196393c910f-p_e.jpg,https://www.zillow.com/homedetails/25-D-Lascelles-Blvd-Toronto-ON-M4V-0B3/2066820719_zpid/,"25 D Lascelles Blvd, Toronto, ON M4V 0B3",Toronto,M4V0B3,4,5,3525000,0,0,CONDO
469,https://photos.zillowstatic.com/fp/2c38b96af88705dff52d08743e79c696-p_e.jpg,https://www.zillow.com/homedetails/361-Front-St-W-2708-Toronto-ON-M5V-3R5/2062429386_zpid/,"361 Front St W #2708, Toronto, ON M5V 3R5",Toronto,M5V3R5,2,2,899999,43.732437,-79.233696,SINGLE_FAMILY
470,https://photos.zillowstatic.com/fp/f5cc81f94d21e9fd673adebd8630e8f0-p_e.jpg,https://www.zillow.com/homedetails/286-Hillmount-Ave-Toronto-ON-M6B-1Y4/2064180958_zpid/,"286 Hillmount Ave, Toronto, ON M6B 1Y4",Toronto,M6B1Y4,5,3,999999,43.71137,-79.29362,SINGLE_FAMILY
471,https://photos.zillowstatic.com/fp/9ab71180f9ff36353ef992c09baab357-p_e.jpg,https://www.zillow.com/homedetails/47-Norlong-Blvd-Toronto-ON-M4C-3W8/2062473125_zpid/,"47 Norlong Blvd, Toronto, ON M4C 3W8",Toronto,M4C3W8,4,5,2399900,43.738888,-79.22145,SINGLE_FAMILY
472,https://photos.zillowstatic.com/fp/14b571f7b3df38ea5b61daba27068358-p_e.jpg,https://www.zillow.com/homedetails/1-Millview-Cres-Toronto-ON-M9W-3K4/2062440589_zpid/,"1 Millview Cres, Toronto, ON M9W 3K4",Toronto,M9W3K4,4,2,1199000,0,0,SINGLE_FAMILY
473,https://photos.zillowstatic.com/fp/7a7afbc56a62b7c6aadc2040caf2c988-p_e.jpg,https://www.zillow.com/homedetails/45-Southlawn-Dr-Toronto-ON-M1S-1H9/2062464559_zpid/,"45 Southlawn Dr, Toronto, ON M1S 1H9",Toronto,M1S1H9,4,2,948800,43.66192,-79.435135,SINGLE_FAMILY
474,https://photos.zillowstatic.com/fp/9405f09237019e908309e59babb03676-p_e.jpg,https://www.zillow.com/homedetails/90-Dunthorne-Ct-Toronto-ON-M1B-2S9/2062404954_zpid/,"90 Dunthorne Ct, Toronto, ON M1B 2S9",Toronto,M1B2S9,3,2,859000,43.718952,-79.58962,SINGLE_FAMILY
475,https://photos.zillowstatic.com/fp/5e82cebb77ee85bc4c7b69863f483ad4-p_e.jpg,https://www.zillow.com/homedetails/359-Harvie-Ave-Toronto-ON-M6E-4L6/2071854811_zpid/,"359 Harvie Ave, Toronto, ON M6E 4L6",Toronto,M6E4L6,1,2,949000,43.707603,-79.37483,SINGLE_FAMILY
476,https://photos.zillowstatic.com/fp/633afd7a73fd0056cfef05eaf3682e3c-p_e.jpg,https://www.zillow.com/homedetails/844-Danforth-Rd-Toronto-ON-M1K-1H5/2062404965_zpid/,"844 Danforth Rd, Toronto, ON M1K 1H5",Toronto,M1K1H5,3,3,899000,43.74297,-79.23355,SINGLE_FAMILY
477,https://photos.zillowstatic.com/fp/daaffb240834c1109e1101682625a0a5-p_e.jpg,https://www.zillow.com/homedetails/32-Wiley-Ave-Toronto-ON-M4J-3W4/2062481219_zpid/,"32 Wiley Ave, Toronto, ON M4J 3W4",Toronto,M4J3W4,3,3,1349000,43.6702,-79.42747,SINGLE_FAMILY
478,https://photos.zillowstatic.com/fp/6bc5a5e5fbd0111d8a1fd4fe2baa8367-p_e.jpg,https://www.zillow.com/homedetails/65-Liberty-St-608-Toronto-ON-M6K-1Y4/2086916488_zpid/,"65 Liberty St #608, Toronto, ON M6K 1Y4",Toronto,M6K1Y4,2,1,360000,0,0,CONDO
479,https://photos.zillowstatic.com/fp/1e6be3c0167d91d849a287903cc25525-p_e.jpg,https://www.zillow.com/homedetails/62-Hadrian-Dr-Toronto-ON-M9W-1V4/2062403588_zpid/,"62 Hadrian Dr, Toronto, ON M9W 1V4",Toronto,M9W1V4,3,2,999900,43.731415,-79.32857,CONDO
480,https://photos.zillowstatic.com/fp/c47803621a1c68badf6bc139267e838c-p_e.jpg,https://www.zillow.com/homedetails/3-Marine-Parade-Dr-UNIT-508-Toronto-ON-M8V-3Z5/2062698404_zpid/,"3 Marine Parade Dr UNIT 508, Toronto, ON M8V 3Z5",Toronto,M8V3Z5,2,2,523500,43.805504,-79.18544,TOWNHOUSE
481,https://photos.zillowstatic.com/fp/55c386c26f806bd3319da9f527bffbbe-p_e.jpg,https://www.zillow.com/homedetails/118-Hamilton-St-Toronto-ON-M4M-2C8/2064132602_zpid/,"118 Hamilton St, Toronto, ON M4M 2C8",Toronto,M4M2C8,4,3,1209000,43.723248,-79.59154,SINGLE_FAMILY
482,https://photos.zillowstatic.com/fp/5f947451b67f8553ab673e44157bbe4c-p_e.jpg,https://www.zillow.com/homedetails/60-Shuter-St-2110-Toronto-ON-M5B-1B1/2071835731_zpid/,"60 Shuter St #2110, Toronto, ON M5B 1B1",Toronto,M5B1B1,1,1,649000,43.689976,-79.35482,SINGLE_FAMILY
483,https://photos.zillowstatic.com/fp/8e6b83482ea31053ca4fcbca032c3a63-p_e.jpg,https://www.zillow.com/homedetails/177-Hastings-Ave-Toronto-ON-M4L-2L5/2062424247_zpid/,"177 Hastings Ave, Toronto, ON M4L 2L5",Toronto,M4L2L5,3,3,1199000,43.66846,-79.33108,SINGLE_FAMILY
484,https://photos.zillowstatic.com/fp/b5c138ae2c1bfdcb6b9bb1e54f267e72-p_e.jpg,https://www.zillow.com/homedetails/30-Endean-Ave-Toronto-ON-M4M-1W6/2062424238_zpid/,"30 Endean Ave, Toronto, ON M4M 1W6",Toronto,M4M1W6,5,3,999000,43.728443,-79.462074,SINGLE_FAMILY
485,https://photos.zillowstatic.com/fp/26428783c7ef75e525528ca18030c2a4-p_e.jpg,https://www.zillow.com/homedetails/20-Gilder-Dr-206-Toronto-ON-M1K-5E1/2062782478_zpid/,"20 Gilder Dr #206, Toronto, ON M1K 5E1",Toronto,M1K5E1,3,2,549900,0,0,SINGLE_FAMILY
486,https://photos.zillowstatic.com/fp/0df6a27789503e0a2c6510456f2065b7-p_e.jpg,https://www.zillow.com/homedetails/2-Dali-Cres-Toronto-ON-M1B-6A5/2063006927_zpid/,"2 Dali Cres, Toronto, ON M1B 6A5",Toronto,M1B6A5,5,4,1435888,0,0,SINGLE_FAMILY
487,https://photos.zillowstatic.com/fp/51f573e9ddad8e130ba78ef1aee7f758-p_e.jpg,https://www.zillow.com/homedetails/29-Rosebank-Dr-1809-Toronto-ON-M1B-5Y7/2062438327_zpid/,"29 Rosebank Dr #1809, Toronto, ON M1B 5Y7",Toronto,M1B5Y7,3,3,695000,43.683147,-79.45284,SINGLE_FAMILY
488,https://photos.zillowstatic.com/fp/c48d01e989f39021f1d7d53db8409ddc-p_e.jpg,https://www.zillow.com/homedetails/5-Old-Sheppard-Ave-204-Toronto-ON-M2J-4K3/2063023417_zpid/,"5 Old Sheppard Ave #204, Toronto, ON M2J 4K3",Toronto,M2J4K3,2,2,749999,43.665386,-79.38802,CONDO
489,https://photos.zillowstatic.com/fp/53860d51b06c928b2c8f336f0dc87ca1-p_e.jpg,https://www.zillow.com/homedetails/1-King-St-W-UNIT-1808-Toronto-ON-M5H-1A1/2086403875_zpid/,"1 King St W UNIT 1808, Toronto, ON M5H 1A1",Toronto,M5H1A1,0,1,368000,0,0,MULTI_FAMILY
490,https://photos.zillowstatic.com/fp/d5f4608088f5607f553af951515e92d6-p_e.jpg,https://www.zillow.com/homedetails/35-Finch-Ave-E-C17-Toronto-ON-M2N-6Z8/2063260528_zpid/,"35 Finch Ave E #C17, Toronto, ON M2N 6Z8",Toronto,M2N6Z8,0,0,65000,43.638832,-79.398834,TOWNHOUSE
491,https://photos.zillowstatic.com/fp/e38209ac18c695d531633ee26585eb4f-p_e.jpg,https://www.zillow.com/homedetails/22-Leader-Ln-UNIT-316-Toronto-ON-M5E-0B2/2071859314_zpid/,"22 Leader Ln UNIT 316, Toronto, ON M5E 0B2",Toronto,M5E0B2,1,1,529000,43.66159,-79.35221,SINGLE_FAMILY
492,https://photos.zillowstatic.com/fp/ca917c631ee15fcbec822a41e4f4a0a3-p_e.jpg,https://www.zillow.com/homedetails/6-Harnish-Cres-Toronto-ON-M2M-2C1/2070534459_zpid/,"6 Harnish Cres, Toronto, ON M2M 2C1",Toronto,M2M2C1,4,7,3848000,0,0,CONDO
493,https://photos.zillowstatic.com/fp/21e96583f2170d16818d2ab08dad9c78-p_e.jpg,https://www.zillow.com/homedetails/42-Springhurst-Ave-Toronto-ON-M6K-1B6/2062424955_zpid/,"42 Springhurst Ave, Toronto, ON M6K 1B6",Toronto,M6K1B6,3,3,1789000,0,0,SINGLE_FAMILY
494,https://photos.zillowstatic.com/fp/8236c3fc792ed3d8fbf97402694caed5-p_e.jpg,https://www.zillow.com/homedetails/36-Hazelton-Ave-5B-Toronto-ON-M5R-2E2/2079228676_zpid/,"36 Hazelton Ave #5B, Toronto, ON M5R 2E2",Toronto,M5R2E2,2,3,12500000,0,0,TOWNHOUSE
495,https://photos.zillowstatic.com/fp/88a01b04ef43a69f6596e3ce86ad05d3-p_e.jpg,https://www.zillow.com/homedetails/16-Nightingale-Pl-Toronto-ON-M1G-2E8/2063228310_zpid/,"16 Nightingale Pl, Toronto, ON M1G 2E8",Toronto,M1G2E8,5,4,899000,43.678417,-79.34995,SINGLE_FAMILY
496,https://photos.zillowstatic.com/fp/f6582fe1125b754c1e8ea153881ef21c-p_e.jpg,https://www.zillow.com/homedetails/24-Kenway-Rd-Toronto-ON-M8Z-4W8/2062937503_zpid/,"24 Kenway Rd, Toronto, ON M8Z 4W8",Toronto,M8Z4W8,2,2,1549000,43.671,-79.3289,SINGLE_FAMILY
497,https://photos.zillowstatic.com/fp/464bbdc4d29961580dd3d8e44d624ea8-p_e.jpg,https://www.zillow.com/homedetails/72-Prosperity-Ptwy-Toronto-ON-M1B-4G7/2062589608_zpid/,"72 Prosperity Ptwy, Toronto, ON M1B 4G7",Toronto,M1B4G7,3,4,799900,43.663204,-79.33498,SINGLE_FAMILY
498,https://photos.zillowstatic.com/fp/560e1f88adb7db3e46acbb1abd2b89e3-p_e.jpg,https://www.zillow.com/homedetails/110-Sandringham-Dr-Toronto-ON-M3H-1C9/2065401786_zpid/,"110 Sandringham Dr, Toronto, ON M3H 1C9",Toronto,M3H1C9,6,9,4860000,43.66699,-79.30447,TOWNHOUSE
499,https://photos.zillowstatic.com/fp/76c76042344d67f1ecb467149dcc271d-p_e.jpg,https://www.zillow.com/homedetails/149-Lytton-Blvd-Toronto-ON-M4R-1L6/2062741428_zpid/,"149 Lytton Blvd, Toronto, ON M4R 1L6",Toronto,M4R1L6,4,5,7395000,43.676327,-79.44347,SINGLE_FAMILY
500,https://photos.zillowstatic.com/fp/55347eaad89ec90c1bd162d166b7d351-p_e.jpg,https://www.zillow.com/homedetails/118-Yorkville-Ave-604-Toronto-ON-M5R-1H5/2071902122_zpid/,"118 Yorkville Ave #604, Toronto, ON M5R 1H5",Toronto,M5R1H5,3,3,9990000,43.66617,-79.475464,SINGLE_FAMILY
501,https://photos.zillowstatic.com/fp/de702523786657bb334284322605fd7e-p_e.jpg,https://www.zillow.com/homedetails/2901-Jane-St-114-Toronto-ON-M3N-2J8/2062424145_zpid/,"2901 Jane St #114, Toronto, ON M3N 2J8",Toronto,M3N2J8,3,2,589000,0,0,CONDO
502,https://photos.zillowstatic.com/fp/3f23cb49dfa901017274b7d45c66244d-p_e.jpg,https://www.zillow.com/homedetails/50-Ordnance-St-2308-Toronto-ON-M6K-0C9/2074489829_zpid/,"50 Ordnance St #2308, Toronto, ON M6K 0C9",Toronto,M6K0C9,0,1,459000,43.682804,-79.2953,SINGLE_FAMILY
503,https://photos.zillowstatic.com/fp/7417acfb47c36f6c0a7c1dac20215a56-p_e.jpg,https://www.zillow.com/homedetails/774-Manning-Ave-Toronto-ON-M6G-2W6/2071889283_zpid/,"774 Manning Ave, Toronto, ON M6G 2W6",Toronto,M6G2W6,0,0,1300000,43.78417,-79.17187,SINGLE_FAMILY
504,https://photos.zillowstatic.com/fp/5fd7ae747a4b8f219391022bdeaed395-p_e.jpg,https://www.zillow.com/homedetails/90-Stadium-Rd-UNIT-1907-Toronto-ON-M5V-3W5/2086916475_zpid/,"90 Stadium Rd UNIT 1907, Toronto, ON M5V 3W5",Toronto,M5V3W5,2,2,574900,43.662136,-79.58729,SINGLE_FAMILY
505,https://photos.zillowstatic.com/fp/b748b4ccb7316019fabdb6091d9a4620-p_e.jpg,https://www.zillow.com/homedetails/5765-Yonge-St-503-Toronto-ON-M2M-4H9/2064132181_zpid/,"5765 Yonge St #503, Toronto, ON M2M 4H9",Toronto,M2M4H9,2,2,768000,43.64009,-79.3786,CONDO
506,https://photos.zillowstatic.com/fp/4d0f5aec7952e38c1ad842222ed81e06-p_e.jpg,https://www.zillow.com/homedetails/10-Brin-Dr-TOWNHOUSE-Toronto-ON-M8X-1Y6/2069729466_zpid/,"10 Brin Dr #TOWNHOUSE, Toronto, ON M8X 1Y6",Toronto,M8X1Y6,3,2,799900,43.63151,-79.49114,SINGLE_FAMILY
507,https://photos.zillowstatic.com/fp/0f3abecfb66b3306ec7ad1001e0b58f2-p_e.jpg,https://www.zillow.com/homedetails/115-Norway-Ave-Toronto-ON-M4L-0B2/2062481220_zpid/,"115 Norway Ave, Toronto, ON M4L 0B2",Toronto,M4L0B2,4,4,2495000,0,0,SINGLE_FAMILY
508,https://photos.zillowstatic.com/fp/8af424e1e6731a4eaf74b69ac14124b2-p_e.jpg,https://www.zillow.com/homedetails/6-Sonic-Way-808-Toronto-ON-M3C-0P1/2062424646_zpid/,"6 Sonic Way #808, Toronto, ON M3C 0P1",Toronto,M3C0P1,2,2,669900,43.654354,-79.4632,CONDO
509,https://photos.zillowstatic.com/fp/fccbe522b2871e61792da293fbfa00dd-p_e.jpg,https://www.zillow.com/homedetails/170-Hillside-Ave-Toronto-ON-M8V-1T4/2062952335_zpid/,"170 Hillside Ave, Toronto, ON M8V 1T4",Toronto,M8V1T4,3,2,1288000,0,0,SINGLE_FAMILY
510,https://photos.zillowstatic.com/fp/5298629cf5883fb35cb495ad01ff26f3-p_e.jpg,https://www.zillow.com/homedetails/84-Wineva-Ave-Toronto-ON-M4E-2T2/2063286612_zpid/,"84 Wineva Ave, Toronto, ON M4E 2T2",Toronto,M4E2T2,4,4,2299888,43.676414,-79.32801,SINGLE_FAMILY
511,https://photos.zillowstatic.com/fp/36c8a181c44ca0c94e24025378e46d1e-p_e.jpg,https://www.zillow.com/homedetails/20-Berkindale-Dr-Toronto-ON-M2L-1Z5/2062786426_zpid/,"20 Berkindale Dr, Toronto, ON M2L 1Z5",Toronto,M2L1Z5,5,8,7680000,43.660107,-79.3491,SINGLE_FAMILY
512,https://photos.zillowstatic.com/fp/4f28b19b988f66d95b5a9744d2ff178c-p_e.jpg,https://www.zillow.com/homedetails/8-Eaglewing-Ct-Toronto-ON-M1E-4M1/2062433084_zpid/,"8 Eaglewing Ct, Toronto, ON M1E 4M1",Toronto,M1E4M1,4,3,1738000,43.609535,-79.49915,SINGLE_FAMILY
513,https://photos.zillowstatic.com/fp/8786726615e66ca6f64ae1f75c104c02-p_e.jpg,https://www.zillow.com/homedetails/67-Rathburn-Rd-Toronto-ON-M9A-1R4/2063157659_zpid/,"67 Rathburn Rd, Toronto, ON M9A 1R4",Toronto,M9A1R4,4,7,4378800,43.684155,-79.3124,SINGLE_FAMILY
514,https://photos.zillowstatic.com/fp/2f208ca5ced5c5a4a2847bb319a27a44-p_e.jpg,https://www.zillow.com/homedetails/15-Grenville-St-4810-Toronto-ON-M4Y-0B9/2071894106_zpid/,"15 Grenville St #4810, Toronto, ON M4Y 0B9",Toronto,M4Y0B9,1,1,928000,43.667282,-79.50319,SINGLE_FAMILY
515,https://photos.zillowstatic.com/fp/39b3fa86a9173d13045d0fb63f2549b4-p_e.jpg,https://www.zillow.com/homedetails/29-Nelson-St-Toronto-ON-M1J-3K8/2062422381_zpid/,"29 Nelson St, Toronto, ON M1J 3K8",Toronto,M1J3K8,3,4,999999,43.73122,-79.46729,SINGLE_FAMILY
516,https://photos.zillowstatic.com/fp/a83ef43b6dbd985aeb25d6d538adbb92-p_e.jpg,https://www.zillow.com/homedetails/141-Kingsmount-Park-Rd-Toronto-ON-M4L-3L6/2062602696_zpid/,"141 Kingsmount Park Rd, Toronto, ON M4L 3L6",Toronto,M4L3L6,3,2,1379000,43.664078,-79.44267,TOWNHOUSE
517,https://photos.zillowstatic.com/fp/c1b3d39a20db4acf38bdedac2cfba0f4-p_e.jpg,https://www.zillow.com/homedetails/249-Bicknell-Ave-Toronto-ON-M6M-4H2/2062424218_zpid/,"249 Bicknell Ave, Toronto, ON M6M 4H2",Toronto,M6M4H2,2,2,998000,43.706276,-79.231865,SINGLE_FAMILY
518,https://photos.zillowstatic.com/fp/1c6a2a9dcfd31474ba8bfd8c2f3d243e-p_e.jpg,https://www.zillow.com/homedetails/50-Grandravine-Dr-2-Toronto-ON-M3J-1B1/2062691622_zpid/,"50 Grandravine Dr #2, Toronto, ON M3J 1B1",Toronto,M3J1B1,3,3,529900,43.644257,-79.40589,TOWNHOUSE
519,https://photos.zillowstatic.com/fp/da16f16a79d61e5a0633844ab8ead585-p_e.jpg,https://www.zillow.com/homedetails/4673-Jane-St-713-Toronto-ON-M3N-2L1/2066776194_zpid/,"4673 Jane St #713, Toronto, ON M3N 2L1",Toronto,M3N2L1,2,1,298000,43.684193,-79.56104,SINGLE_FAMILY
