,zpid,id,providerListingId,imgSrc,hasImage,detailUrl,statusType,statusText,countryCurrency,price,unformattedPrice,address,addressStreet,addressCity,addressState,addressZipcode,isUndisclosedAddress,beds,baths,area,latLong,isZillowOwned,variableData,badgeInfo,hdpData,isSaved,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,zestimate,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,availabilityDate,list,relaxed,brokerName,info1String,hasOpenHouse,openHouseDescription,openHouseEndDate,openHouseStartDate,streetViewMetadataURL,streetViewURL,best_deal,homeInfo_zpid,homeInfo_streetAddress,homeInfo_zipcode,homeInfo_city,homeInfo_state,homeInfo_latitude,homeInfo_longitude,homeInfo_price,homeInfo_bathrooms,homeInfo_homeType,homeInfo_homeStatus,homeInfo_daysOnZillow,homeInfo_isFeatured,homeInfo_shouldHighlight,homeInfo_listing_sub_type_is_FSBA,homeInfo_isUnmappable,homeInfo_isPreforeclosureAuction,homeInfo_homeStatusForHDP,homeInfo_priceForHDP,homeInfo_isNonOwnerOccupied,homeInfo_isPremierBuilder,homeInfo_isZillowOwned,homeInfo_currency,homeInfo_country,homeInfo_unit,homeInfo_bedrooms,homeInfo_listing_sub_type_is_newHome,homeInfo_newConstructionType,homeInfo_lotAreaValue,homeInfo_lotAreaUnit,homeInfo_livingArea,homeInfo_listing_sub_type_is_openHouse,homeInfo_openHouse,homeInfo_open_house_info_open_house_showing_0_open_house_start,homeInfo_open_house_info_open_house_showing_0_open_house_end,homeInfo_open_house_info_open_house_showing_1_open_house_start,homeInfo_open_house_info_open_house_showing_1_open_house_end
245,2062584774,2062584774,0,https://photos.zillowstatic.com/fp/245ba2057971f7cd921c1584f583c623-p_e.jpg,True,https://www.zillow.com/homedetails/47-Washington-St-Markham-ON-L3P-2R4/2062584774_zpid/,FOR_SALE,House for sale,C$,"C$2,200,000",2200000.0,"47 Washington St, Markham, ON L3P 2R4",47 Washington St,Markham,ON,L3P2R4,False,2.0,2.0,0,"{'latitude': 43.87781, 'longitude': -79.25941}",False,0,0,"{'homeInfo': {'zpid': 2062584774, 'streetAddress': '47 Washington St', 'zipcode': 'L3P2R4', 'city': 'Markham', 'state': 'ON', 'latitude': 43.87781, 'longitude': -79.25941, 'price': 2200000.0, 'bathrooms': 2.0, 'bedrooms': 2.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 2200000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'CAD', 'country': 'CAN'}}",False,False,False,ForSale,For Sale (Broker),0,False,False,False,False,True,False,0,True,False,"TIMES REALTY GROUP INC., BROKERAGE",MLS® ID #N5679302,0,0,0,0,0,0,2200000.0,2063186148,83 Stonechurch Cres,L6B0H4,Markham,ON,43.867073,-79.2268,1598888.0,3.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,1598888.0,True,False,False,CAD,CAN,0,4.0,0,0,3720.0,sqft,0.0,0,0,0.0,0.0,0.0,0.0
246,2068472823,2068472823,0,https://photos.zillowstatic.com/fp/43baa528191bbee3a14d0235f108d876-p_e.jpg,True,https://www.zillow.com/homedetails/243-Carlton-Rd-Markham-ON-L3R-3M3/2068472823_zpid/,FOR_SALE,House for sale,C$,"C$3,450,000",3450000.0,"243 Carlton Rd, Markham, ON L3R 3M3",243 Carlton Rd,Markham,ON,L3R3M3,False,4.0,8.0,0,{},False,0,0,"{'homeInfo': {'zpid': 2068472823, 'streetAddress': '243 Carlton Rd', 'zipcode': 'L3R3M3', 'city': 'Markham', 'state': 'ON', 'price': 3450000.0, 'bathrooms': 8.0, 'bedrooms': 4.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 3450000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'CAD', 'country': 'CAN'}}",False,False,False,ForSale,For Sale (Broker),0,False,False,False,False,True,False,0,True,False,"RE/MAX REALTRON LUCKY PENNY HOMES REALTY, BROKERAGE",MLS® ID #N5679452,0,0,0,0,0,0,3450000.0,2062524785,28 Lugano Cres,L6E1E3,Markham,ON,43.889874,-79.27248,1599000.0,5.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,1599000.0,True,False,False,CAD,CAN,0,4.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
247,2062725767,2062725767,0,https://photos.zillowstatic.com/fp/ce46add8a81983ea3e819fcb620df0c1-p_e.jpg,True,https://www.zillow.com/homedetails/27-Baintree-St-Markham-ON-L6E-1G7/2062725767_zpid/,FOR_SALE,House for sale,C$,"C$1,688,000",1688000.0,"27 Baintree St, Markham, ON L6E 1G7",27 Baintree St,Markham,ON,L6E1G7,False,4.0,3.0,0,"{'latitude': 43.89545, 'longitude': -79.28088}",False,0,0,"{'homeInfo': {'zpid': 2062725767, 'streetAddress': '27 Baintree St', 'zipcode': 'L6E1G7', 'city': 'Markham', 'state': 'ON', 'latitude': 43.89545, 'longitude': -79.28088, 'price': 1688000.0, 'bathrooms': 3.0, 'bedrooms': 4.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1688000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'CAD', 'country': 'CAN'}}",False,False,False,ForSale,For Sale (Broker),0,False,False,False,False,True,False,0,True,False,"RE/MAX PARTNERS REALTY INC., BROKERAGE",MLS® ID #N5664103,0,0,0,0,0,0,1688000.0,2063080705,1 Billy Joel Cres,L3P3C4,Markham,ON,43.872787,-79.25151,1599000.0,2.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,1599000.0,True,False,False,CAD,CAN,0,3.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
248,2068429464,2068429464,0,https://photos.zillowstatic.com/fp/9051adec49ad2f470c0985fb42a64c83-p_e.jpg,True,https://www.zillow.com/homedetails/31-Meadowgrass-Cres-Markham-ON-L3S-4B2/2068429464_zpid/,FOR_SALE,House for sale,C$,"C$1,549,000",1549000.0,"31 Meadowgrass Cres, Markham, ON L3S 4B2",31 Meadowgrass Cres,Markham,ON,L3S4B2,False,4.0,4.0,0,{},False,0,0,"{'homeInfo': {'zpid': 2068429464, 'streetAddress': '31 Meadowgrass Cres', 'zipcode': 'L3S4B2', 'city': 'Markham', 'state': 'ON', 'price': 1549000.0, 'bathrooms': 4.0, 'bedrooms': 4.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1549000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'CAD', 'country': 'CAN'}}",False,False,False,ForSale,For Sale (Broker),0,False,False,False,False,True,False,0,True,False,"ROYAL LEPAGE YOUR COMMUNITY REALTY, BROKERAGE",MLS® ID #N5635930,0,0,0,0,0,0,1549000.0,2066489104,14 Royal Aberdeen Rd,L6C0Y5,Markham,ON,0.0,0.0,1599000.0,3.0,TOWNHOUSE,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,1599000.0,True,False,False,CAD,CAN,0,3.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
249,2063065718,2063065718,0,https://photos.zillowstatic.com/fp/eb67197d161ba3603c0697e07d3c7375-p_e.jpg,True,https://www.zillow.com/homedetails/70-Gordon-Way-Markham-ON-L3T-5A2/2063065718_zpid/,FOR_SALE,Townhouse for sale,C$,"C$888,000",888000.0,"70 Gordon Way, Markham, ON L3T 5A2",70 Gordon Way,Markham,ON,L3T5A2,False,3.0,2.0,0,"{'latitude': 43.81801, 'longitude': -79.397766}",False,0,0,"{'homeInfo': {'zpid': 2063065718, 'streetAddress': '70 Gordon Way', 'zipcode': 'L3T5A2', 'city': 'Markham', 'state': 'ON', 'latitude': 43.81801, 'longitude': -79.397766, 'price': 888000.0, 'bathrooms': 2.0, 'bedrooms': 3.0, 'homeType': 'TOWNHOUSE', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 888000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'CAD', 'country': 'CAN'}}",False,False,False,ForSale,For Sale (Broker),0,False,False,False,False,True,False,0,True,False,"HOMELIFE/BAYVIEW REALTY INC., BROKERAGE",MLS® ID #N5687747,0,0,0,0,0,0,888000.0,2065458075,141 Kenborough Ct,L3S3P4,Markham,ON,0.0,0.0,1608000.0,4.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,1608000.0,True,False,False,CAD,CAN,0,4.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
250,2064223092,2064223092,0,https://photos.zillowstatic.com/fp/5c79a50a8796b2a0ef19c91236179bfa-p_e.jpg,True,https://www.zillow.com/homedetails/43-Meadowview-Ave-S-Markham-ON-L3T-1K6/2064223092_zpid/,FOR_SALE,House for sale,C$,"C$1,638,000",1638000.0,"43 Meadowview Ave S, Markham, ON L3T 1K6",43 Meadowview Ave S,Markham,ON,L3T1K6,False,3.0,2.0,0,{},False,0,0,"{'homeInfo': {'zpid': 2064223092, 'streetAddress': '43 Meadowview Ave S', 'zipcode': 'L3T1K6', 'city': 'Markham', 'state': 'ON', 'price': 1638000.0, 'bathrooms': 2.0, 'bedrooms': 3.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1638000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'CAD', 'country': 'CAN'}}",False,False,False,ForSale,For Sale (Broker),0,False,False,False,False,True,False,0,True,False,"RE/MAX ELITE REAL ESTATE, BROKERAGE",MLS® ID #N5685442,0,0,0,0,0,0,1638000.0,2064180906,121 Highgate Dr,L3R3S5,Markham,ON,43.831074,-79.312584,1619000.0,4.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,1619000.0,True,False,False,CAD,CAN,0,4.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
251,2062758310,2062758310,0,https://photos.zillowstatic.com/fp/e52f3be31ffb9c8357bcf3e0c6b67f6d-p_e.jpg,True,https://www.zillow.com/homedetails/30-Walnut-Glen-Pl-Markham-ON-L6C-1A2/2062758310_zpid/,FOR_SALE,House for sale,C$,"C$4,000,000",4000000.0,"30 Walnut Glen Pl, Markham, ON L6C 1A2",30 Walnut Glen Pl,Markham,ON,L6C1A2,False,4.0,5.0,0,{},False,0,0,"{'homeInfo': {'zpid': 2062758310, 'streetAddress': '30 Walnut Glen Pl', 'zipcode': 'L6C1A2', 'city': 'Markham', 'state': 'ON', 'price': 4000000.0, 'bathrooms': 5.0, 'bedrooms': 4.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 4000000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'CAD', 'country': 'CAN', 'lotAreaValue': 1.1119908172635444, 'lotAreaUnit': 'acres'}}",False,False,False,ForSale,For Sale (Broker),0,False,False,False,False,True,False,0,True,False,"RE/MAX WEST REALTY INC., BROKERAGE",MLS® ID #N5660705,0,0,0,0,0,0,4000000.0,2063006783,11 Victoria Wood Ave,L6E1X7,Markham,ON,43.899094,-79.2457,1628000.0,4.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,1628000.0,True,False,False,CAD,CAN,0,3.0,0,0,4003.0,sqft,0.0,0,0,0.0,0.0,0.0,0.0
252,2066375659,2066375659,N5674715,https://photos.zillowstatic.com/fp/59f409b44a882d24591130f2f229a30f-p_e.jpg,True,https://www.zillow.com/homedetails/43-Armillo-Pl-Markham-ON-L6E-0V4/2066375659_zpid/,FOR_SALE,Townhouse for sale,C$,"C$1,399,900",1399900.0,"43 Armillo Pl, Markham, ON L6E 0V4",43 Armillo Pl,Markham,ON,L6E0V4,False,3.0,5.0,2317,"{'latitude': 43.887157, 'longitude': -79.2878}",False,"{'type': 'DAYS_ON', 'text': '18 days on Zillow'}",0,"{'homeInfo': {'zpid': 2066375659, 'streetAddress': '43 Armillo Pl', 'zipcode': 'L6E0V4', 'city': 'Markham', 'state': 'ON', 'latitude': 43.887157, 'longitude': -79.2878, 'price': 1399900.0, 'bathrooms': 5.0, 'bedrooms': 3.0, 'livingArea': 2317.0, 'homeType': 'TOWNHOUSE', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1399900.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'CAD', 'country': 'CAN', 'lotAreaValue': 1973.0, 'lotAreaUnit': 'sqft'}}",False,False,False,ForSale,For Sale (Broker),0,False,False,False,False,False,False,0,True,False,0,0,0,0,0,0,0,0,1399900.0,2062500125,15 Cottontail Ave,L3S4E7,Markham,ON,43.861176,-79.23148,1630000.0,3.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,1630000.0,True,False,False,CAD,CAN,0,3.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
253,2063420805,2063420805,N5692279,https://photos.zillowstatic.com/fp/7503d6c89eab43cd47dee6b5e1aec808-p_e.jpg,True,https://www.zillow.com/homedetails/86-Sunrise-Dr-35-Markham-ON-L3R-1A1/2063420805_zpid/,FOR_SALE,Townhouse for sale,C$,"C$659,000",659000.0,"86 Sunrise Dr #35, Markham, ON L3R 1A1",86 Sunrise Dr #35,Markham,ON,L3R1A1,False,2.0,2.0,0,"{'latitude': 43.827835, 'longitude': -79.30139}",False,"{'type': 'DAYS_ON', 'text': '70 days on Zillow'}",0,"{'homeInfo': {'zpid': 2063420805, 'streetAddress': '86 Sunrise Dr #35', 'zipcode': 'L3R1A1', 'city': 'Markham', 'state': 'ON', 'latitude': 43.827835, 'longitude': -79.30139, 'price': 659000.0, 'bathrooms': 2.0, 'bedrooms': 2.0, 'homeType': 'TOWNHOUSE', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 659000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'CAD', 'country': 'CAN', 'unit': '# 35'}}",False,False,False,ForSale,For Sale (Broker),0,False,False,False,False,False,False,0,True,False,0,0,0,0,0,0,0,0,659000.0,2064223092,43 Meadowview Ave S,L3T1K6,Markham,ON,0.0,0.0,1638000.0,2.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,1638000.0,True,False,False,CAD,CAN,0,3.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
254,2063439507,2063439507,0,https://photos.zillowstatic.com/fp/825f3b42168570e845e3fc00fdb480c1-p_e.jpg,True,https://www.zillow.com/homedetails/8-Carriage-Hill-Ct-Markham-ON-L3T-1J8/2063439507_zpid/,FOR_SALE,House for sale,C$,"C$3,998,888",3998888.0,"8 Carriage Hill Ct, Markham, ON L3T 1J8",8 Carriage Hill Ct,Markham,ON,L3T1J8,False,6.0,7.0,0,{},False,0,0,"{'homeInfo': {'zpid': 2063439507, 'streetAddress': '8 Carriage Hill Ct', 'zipcode': 'L3T1J8', 'city': 'Markham', 'state': 'ON', 'price': 3998888.0, 'bathrooms': 7.0, 'bedrooms': 6.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 3998888.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'CAD', 'country': 'CAN'}}",False,False,False,ForSale,For Sale (Broker),0,False,False,False,False,True,False,0,True,False,"HARVEY KALLES REAL ESTATE LTD., BROKERAGE",MLS® ID #N5601502,0,0,0,0,0,0,3998888.0,2062754552,102 Senator Reesors Dr,L3P3E5,Markham,ON,43.875687,-79.23549,1639000.0,3.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,1639000.0,True,False,False,CAD,CAN,0,4.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
255,2062526627,2062526627,0,https://photos.zillowstatic.com/fp/646f7fcffda0c5751034cdef1cd091eb-p_e.jpg,True,https://www.zillow.com/homedetails/278-Buchanan-Dr-917E-Markham-ON-L3R-6J1/2062526627_zpid/,FOR_SALE,Condo for sale,C$,"C$899,900",899900.0,"278 Buchanan Dr #917E, Markham, ON L3R 6J1",278 Buchanan Dr #917E,Markham,ON,L3R6J1,False,3.0,2.0,0,"{'latitude': 43.85857, 'longitude': -79.32518}",False,0,0,"{'homeInfo': {'zpid': 2062526627, 'streetAddress': '278 Buchanan Dr #917E', 'zipcode': 'L3R6J1', 'city': 'Markham', 'state': 'ON', 'latitude': 43.85857, 'longitude': -79.32518, 'price': 899900.0, 'bathrooms': 2.0, 'bedrooms': 3.0, 'homeType': 'CONDO', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 899900.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'CAD', 'country': 'CAN', 'unit': '# 917E'}}",False,False,False,ForSale,For Sale (Broker),0,False,False,False,False,True,False,0,True,False,"FIRST CLASS REALTY INC., BROKERAGE",MLS® ID #N5682549,0,0,0,0,0,0,899900.0,2070772611,98 Grandview Ave,L3T1H6,Markham,ON,0.0,0.0,1648000.0,3.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,1648000.0,True,False,False,CAD,CAN,0,3.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
256,2062437379,2062437379,N5690819,https://photos.zillowstatic.com/fp/bad9c42d6aed3df2e9cf26c7755abc62-p_e.jpg,True,https://www.zillow.com/homedetails/7340-Markham-Rd-112-Markham-ON-L3S-0B1/2062437379_zpid/,FOR_SALE,Condo for sale,C$,"C$778,000",778000.0,"7340 Markham Rd #112, Markham, ON L3S 0B1",7340 Markham Rd #112,Markham,ON,L3S0B1,False,2.0,2.0,0,"{'latitude': 43.845894, 'longitude': -79.25384}",False,"{'type': 'DAYS_ON', 'text': '4 days on Zillow'}",0,"{'homeInfo': {'zpid': 2062437379, 'streetAddress': '7340 Markham Rd #112', 'zipcode': 'L3S0B1', 'city': 'Markham', 'state': 'ON', 'latitude': 43.845894, 'longitude': -79.25384, 'price': 778000.0, 'bathrooms': 2.0, 'bedrooms': 2.0, 'homeType': 'CONDO', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 778000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'CAD', 'country': 'CAN', 'unit': '# 112'}}",False,False,False,ForSale,For Sale (Broker),0,False,False,False,False,False,False,0,True,False,0,0,0,0,0,0,0,0,778000.0,2063280411,12 Victoria Wood Ave,L6E1X7,Markham,ON,43.89949,-79.24577,1649000.0,4.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,1649000.0,True,False,False,CAD,CAN,0,3.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
257,2068245080,2068245080,0,https://photos.zillowstatic.com/fp/1e24c36af463853e6d63e91c5fddfcf1-p_e.jpg,True,https://www.zillow.com/homedetails/123-Morgan-Ave-Markham-ON-L3T-1R6/2068245080_zpid/,FOR_SALE,House for sale,C$,"C$2,288,000",2288000.0,"123 Morgan Ave, Markham, ON L3T 1R6",123 Morgan Ave,Markham,ON,L3T1R6,False,5.0,6.0,0,{},False,0,0,"{'homeInfo': {'zpid': 2068245080, 'streetAddress': '123 Morgan Ave', 'zipcode': 'L3T1R6', 'city': 'Markham', 'state': 'ON', 'price': 2288000.0, 'bathrooms': 6.0, 'bedrooms': 5.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 2288000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'CAD', 'country': 'CAN'}}",False,False,False,ForSale,For Sale (Broker),0,False,False,False,False,True,False,0,True,False,"PAUL ZAMMIT REAL ESTATE LTD., BROKERAGE",MLS® ID #N5650995,0,0,0,0,0,0,2288000.0,2062423734,487 William Forster Rd,L6B0X4,Markham,ON,43.89143,-79.218544,1650000.0,4.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,1650000.0,True,False,False,CAD,CAN,0,4.0,0,0,2962.0,sqft,0.0,0,0,0.0,0.0,0.0,0.0
258,2065695767,2065695767,N5537426,https://photos.zillowstatic.com/fp/169c2d6a093e4a89442ecc28ee8a0e77-p_e.jpg,True,https://www.zillow.com/homedetails/4-Middleton-Ct-Markham-ON-L3R-3G6/2065695767_zpid/,FOR_SALE,House for sale,C$,"C$1,750,088",1750088.0,"4 Middleton Ct, Markham, ON L3R 3G6",4 Middleton Ct,Markham,ON,L3R3G6,False,4.0,4.0,0,"{'latitude': 43.822834, 'longitude': -79.3235}",False,"{'type': 'DAYS_ON', 'text': '131 days on Zillow'}",0,"{'homeInfo': {'zpid': 2065695767, 'streetAddress': '4 Middleton Ct', 'zipcode': 'L3R3G6', 'city': 'Markham', 'state': 'ON', 'latitude': 43.822834, 'longitude': -79.3235, 'price': 1750088.0, 'bathrooms': 4.0, 'bedrooms': 4.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1750088.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'CAD', 'country': 'CAN', 'lotAreaValue': 6054.0, 'lotAreaUnit': 'sqft'}}",False,False,False,ForSale,For Sale (Broker),0,False,False,False,False,False,False,0,True,False,0,0,0,0,0,0,0,0,1750088.0,2063270059,94 Tilman Cir,L3P5V4,Markham,ON,43.89491,-79.241776,1660000.0,3.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,1660000.0,True,False,False,CAD,CAN,0,4.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
259,2063378418,2063378418,0,https://photos.zillowstatic.com/fp/5300a4e536e791db507f2a96f44fa9c5-p_e.jpg,True,https://www.zillow.com/homedetails/17-Glengordon-Cres-Markham-ON-L6C-0K1/2063378418_zpid/,FOR_SALE,House for sale,C$,"C$2,878,000",2878000.0,"17 Glengordon Cres, Markham, ON L6C 0K1",17 Glengordon Cres,Markham,ON,L6C0K1,False,4.0,5.0,0,{},False,0,0,"{'homeInfo': {'zpid': 2063378418, 'streetAddress': '17 Glengordon Cres', 'zipcode': 'L6C0K1', 'city': 'Markham', 'state': 'ON', 'price': 2878000.0, 'bathrooms': 5.0, 'bedrooms': 4.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 2878000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'CAD', 'country': 'CAN'}}",False,False,False,ForSale,For Sale (Broker),0,False,False,False,False,True,False,0,True,False,"RE/MAX ALL-STARS REALTY INC., BROKERAGE",MLS® ID #N5662448,0,0,0,0,0,0,2878000.0,2062658840,7 Jewell St,L3T2J1,Markham,ON,43.800507,-79.41158,1680000.0,3.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,1680000.0,True,False,False,CAD,CAN,0,3.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
