no,Address,zipcode,city,latitude,longitude,price,bathrooms,bedrooms,homeType
262,100 Mullis Cres,L6Y4T1,Brampton,43.6638,-79.768394,1299988,4,4,SINGLE_FAMILY
263,18 Lacoste Blvd,L6P2K3,Brampton,43.78865,-79.7512,1299999,3,3,SINGLE_FAMILY
264,15 Gruenwald Gate,L6Y6C4,Brampton,43.63276,-79.7959,1300000,3,4,SINGLE_FAMILY
265,8 Massey St,L6S2W1,Brampton,,,1319900,2,4,SINGLE_FAMILY
266,261 Queen Mary Dr,L7A3L6,Brampton,43.7765,-79.81869,1350000,4,4,SINGLE_FAMILY
267,77 Maddybeth Cres,L6Y5R6,Brampton,,,1369000,4,4,SINGLE_FAMILY
268,36 Culture Cres,L6X4X8,Brampton,43.684185,-79.8335,1377000,4,4,SINGLE_FAMILY
269,13 Brinkley Dr,L7A1L8,Brampton,43.729824,-79.8217,1389000,4,4,SINGLE_FAMILY
270,13 Queen Mary Dr,L7A1X8,Brampton,43.69457,-79.8585,1389900,4,4,SINGLE_FAMILY
271,10 Cresswell Dr,L6Y2T6,Brampton,43.65918,-79.75433,1398000,3,3,SINGLE_FAMILY
272,10 Mobray Pl,L6W4M5,Brampton,43.673756,-79.7232,1398800,5,5,SINGLE_FAMILY
273,34 Meadowlark Dr,L6Y4A7,Brampton,,,1399000,4,3,SINGLE_FAMILY
274,41 Braemore Rd,L6X1E4,Brampton,43.6835,-79.7767,1399000,4,4,SINGLE_FAMILY
275,623 Brisdale Dr,L7A5B6,Brampton,43.78473,-79.8518,1399000,5,4,SINGLE_FAMILY
276,56 Laurentide Cres,L6P1Y3,Brampton,43.79743,-79.7521,1399000,3,4,SINGLE_FAMILY
277,15 Woodvalley Dr,L7A1Z5,Brampton,43.71237,-79.81184,1399000,4,4,SINGLE_FAMILY
278,222 Castle Oaks Cros,L6P3X2,Brampton,43.796776,-79.6694,1399000,5,4,SINGLE_FAMILY
279,63 Lord Simcoe Dr,L6S5G7,Brampton,43.71938,-79.73567,1399000,4,4,SINGLE_FAMILY
280,16 Chevrolet Dr,L7A3C5,Brampton,43.694366,-79.83529,1399700,3,4,SINGLE_FAMILY
281,9 Lord Simcoe Dr,L6S5G4,Brampton,43.72175,-79.7398,1399888,4,6,SINGLE_FAMILY
282,31 Kanashiro St,L6P1G8,Brampton,43.774837,-79.664986,1399900,3,4,SINGLE_FAMILY
283,64 Schooner Dr,L7A3H6,Brampton,43.68512,-79.82528,1399900,5,4,SINGLE_FAMILY
284,13 Ferncroft Pl,L7A3C8,Brampton,43.69248,-79.8318,1399900,4,4,SINGLE_FAMILY
285,18 Black Diamond Cres,L6X0V8,Brampton,43.65327,-79.8948,1399998,3,3,SINGLE_FAMILY
286,474 Father Tobin Rd,L6R0S6,Brampton,43.755272,-79.77491,1410000,3,4,SINGLE_FAMILY
287,12 Pepperbush Rd,L6P2L2,Brampton,43.77953,-79.7135,1415000,4,4,SINGLE_FAMILY
288,62 Watsonbrook Dr,L6R0R3,Brampton,43.761993,-79.76867,1425000,4,4,SINGLE_FAMILY
289,71 Forestgrove Cir,L6Z4T4,Brampton,43.732445,-79.77859,1449000,4,4,SINGLE_FAMILY
290,122 Pappain Cres,L7A3J7,Brampton,43.724552,-79.819145,1449888,5,5,SINGLE_FAMILY
291,6 Clyde Rd,L6X0L9,Brampton,43.67576,-79.81238,1449900,3,4,SINGLE_FAMILY
292,23 Pappain Cres,L7A3J8,Brampton,43.72415,-79.81952,1449900,4,6,SINGLE_FAMILY
293,37 Atkins Cir,L6X4B6,Brampton,43.67578,-79.79239,1450000,3,6,SINGLE_FAMILY
294,22 Picasso Dr,L6P3L6,Brampton,43.787373,-79.66644,1469000,4,4,SINGLE_FAMILY
295,24 Clydesdale Cir,L6Y3R3,Brampton,43.65327,-79.7228,1475000,4,4,SINGLE_FAMILY
296,339 Edenbrook Hill Dr,L7A2L3,Brampton,43.76947,-79.8382,1479000,4,3,SINGLE_FAMILY
297,51 Upper Highlands Dr,L6Z4V9,Brampton,43.721214,-79.77796,1489900,3,4,SINGLE_FAMILY
298,10 Lombardy Cres,L6S4L8,Brampton,43.711395,-79.7332,1495000,4,4,SINGLE_FAMILY
299,31 Louvain Dr,L6P1W7,Brampton,43.7925,-79.74249,1495000,2,3,SINGLE_FAMILY
300,2 Leo Austin Rd,L6P4C2,Brampton,43.814194,-79.72423,1499000,4,4,SINGLE_FAMILY
301,104 Lord Simcoe Dr,L6S5G9,Brampton,43.7187,-79.7364,1499000,3,4,SINGLE_FAMILY
302,8 Pemberton Ct,L6W4K5,Brampton,43.67157,-79.72536,1499000,3,4,SINGLE_FAMILY
303,40 Beckenham Rd,L6P2L8,Brampton,,,1499900,4,4,SINGLE_FAMILY
304,33 Robertson Davies Dr,L7A1K4,Brampton,43.73234,-79.83156,1499999,4,4,SINGLE_FAMILY
305,96 Braidwood Lake Rd,L6Z4L3,Brampton,43.72492,-79.8133,1499999,4,4,SINGLE_FAMILY
306,158 Vintage Gate,L6X5B3,Brampton,43.6986,-79.79453,1548000,3,4,SINGLE_FAMILY
307,29 Fallstar Cres,L7A2J6,Brampton,43.6956,-79.82278,1549000,4,4,SINGLE_FAMILY
308,23 Briardale Rd,L7A1S4,Brampton,43.68689,-79.815895,1549900,4,4,SINGLE_FAMILY
309,44 Templehill Rd,L6R3S6,Brampton,43.7557,-79.78153,1549900,5,4,SINGLE_FAMILY
310,68 Hillside Dr,L6S1A6,Brampton,,,1549900,4,4,SINGLE_FAMILY
311,11 Alboreto Way,L6X0N4,Brampton,43.671173,-79.89975,1550000,3,4,SINGLE_FAMILY
312,36 Sandyshores Dr,L6R2H2,Brampton,43.73335,-79.7639,1551000,4,4,SINGLE_FAMILY
313,36 Blaketon Ct,L6P1K7,Brampton,43.77485,-79.72466,1559888,3,3,SINGLE_FAMILY
314,19 Mountain Ridge Rd,L6Y0S5,Brampton,43.6286,-79.76621,1570000,4,4,SINGLE_FAMILY
315,57 Sprucelands Ave,L6R1N6,Brampton,,,1579000,4,4,SINGLE_FAMILY
316,17 Arkwright Dr,L7A0V2,Brampton,,,1579900,5,4,SINGLE_FAMILY
317,2 Langley Pl,L6S3Z9,Brampton,43.717873,-79.737625,1589000,4,4,SINGLE_FAMILY
318,5 Welland Rd,L6R0Z3,Brampton,43.7781,-79.75366,1594000,4,4,SINGLE_FAMILY
319,15 Sunnyvale Gate,L6S6J3,Brampton,43.756836,-79.72777,1599000,5,4,SINGLE_FAMILY
320,67 Laurelcrest St,L6S5W3,Brampton,43.71371,-79.73997,1599000,4,4,SINGLE_FAMILY
321,8 Hacienda Ct,L6Z3J2,Brampton,43.738747,-79.8576,1599000,4,3,SINGLE_FAMILY
322,670 Ray Lawson Blvd,L6Y4X5,Brampton,43.644638,-79.74464,1599000,4,4,SINGLE_FAMILY
323,9 Coin St,L6Y5R5,Brampton,43.642857,-79.75621,1599000,3,4,SINGLE_FAMILY
324,12 Sheepberry Ter,L7A2B6,Brampton,43.698784,-79.8182,1599900,4,4,SINGLE_FAMILY
325,6 Stonecrest Dr,L6R2W9,Brampton,43.77255,-79.73625,1599900,4,4,SINGLE_FAMILY
326,32 Benmore Cres,L6P2T3,Brampton,43.7723,-79.7198,1599900,4,4,SINGLE_FAMILY
327,16 Piccolo Wood,L6S5C3,Brampton,43.748737,-79.7327,1629000,4,4,SINGLE_FAMILY
328,33 Slipneedle St,L6S6L5,Brampton,,,1650900,4,4,SINGLE_FAMILY
329,72 Russell Creek Dr,L6R3Z3,Brampton,43.76276,-79.78335,1669000,4,4,SINGLE_FAMILY
330,12 Mount Royal Cir,L6P1Y7,Brampton,43.792316,-79.74726,1679000,3,4,SINGLE_FAMILY
331,44 Porteous Cir,L6S5C3,Brampton,43.74892,-79.73446,1690000,4,4,SINGLE_FAMILY
332,16 Harold St,L6Y1C7,Brampton,43.678528,-79.75315,1699000,3,3,SINGLE_FAMILY
333,26 Freshspring Dr,L6R3H7,Brampton,43.7678,-79.745514,1699000,4,4,SINGLE_FAMILY
334,39 Northface Cres N,L6R2Y2,Brampton,43.774387,-79.73871,1699000,4,5,SINGLE_FAMILY
335,45 Affusion Rd,L7A5G1,Brampton,43.7872,-79.835,1699000,6,4,SINGLE_FAMILY
336,28 Kenora St,L6X5N7,Brampton,43.66646,-79.864,1699900,5,4,SINGLE_FAMILY
337,5 Elverton Cres,L7A4Z4,Brampton,43.691597,-79.85718,1699990,4,4,SINGLE_FAMILY
338,54 Bayhampton Dr,L6P2S7,Brampton,43.77151,-79.71861,1699999,4,4,SINGLE_FAMILY
339,18 Levine Ct,L6S4M4,Brampton,43.713966,-79.7355,1699999,4,4,SINGLE_FAMILY
340,42 Customline Dr,L7A3C2,Brampton,43.69628,-79.8353,1699999,5,5,SINGLE_FAMILY
341,55 Ridgehill Dr,L6Y2C3,Brampton,43.67967,-79.75769,1700000,5,7,SINGLE_FAMILY
342,14 Merrimac Dr,L6Y6K3,Brampton,43.63689,-79.87396,1749000,4,4,SINGLE_FAMILY
343,5 Wainwright Dr,L7A4Y6,Brampton,43.721,-79.832436,1749000,5,5,SINGLE_FAMILY
344,168 Elgin Dr,L6Y2E8,Brampton,43.66481,-79.75368,1749000,4,4,SINGLE_FAMILY
345,3 Maple Syrup St,L6P4C5,Brampton,43.815197,-79.72736,1749900,4,4,SINGLE_FAMILY
346,30 Deerglen Dr,L6R1M1,Brampton,43.748627,-79.75858,1749999,5,4,SINGLE_FAMILY
347,44 Waterwide Cres,L6X5K9,Brampton,43.66626,-79.818695,1750000,6,7,SINGLE_FAMILY
348,33 Baylawn Cir,L6P2M6,Brampton,43.77334,-79.68929,1779000,6,4,SINGLE_FAMILY
349,10 Chatterton Ct,L6W4G9,Brampton,43.669334,-79.727715,1799900,5,5,SINGLE_FAMILY
350,1 Sinatra St,L6R4B4,Brampton,43.76516,-79.78618,1799999,5,4,SINGLE_FAMILY
351,45 Heatherglen Dr,L6Y5X2,Brampton,43.661186,-79.77953,1799999,4,4,SINGLE_FAMILY
352,83 Leadership Dr,L6Y5T4,Brampton,43.648834,-79.76959,1825000,5,4,SINGLE_FAMILY
353,120 Watsonbrook Dr,L6R0R4,Brampton,43.75956,-79.769424,1829900,5,4,SINGLE_FAMILY
354,20 Sliprock Cres #LY6-0W7,L6Y0W7,Brampton,43.6585,-79.778435,1849000,4,4,SINGLE_FAMILY
355,23 Lorenville Dr,L6X3A1,Brampton,43.663567,-79.8772,1879999,4,4,SINGLE_FAMILY
356,8 Rockstep Ct,L6R3H2,Brampton,43.76856,-79.73964,1899888,5,4,SINGLE_FAMILY
357,10 Gosling St,L6Y0V2,Brampton,,,1999000,5,4,SINGLE_FAMILY
358,83 River Heights Dr,L6P3B7,Brampton,,,1999999,6,4,SINGLE_FAMILY
359,3 Venue Rd,L6P4J7,Brampton,43.8168,-79.7315,2079000,6,4,SINGLE_FAMILY
360,22 Cluster Oak Pl,L6R1T8,Brampton,43.74381,-79.75142,2099000,4,6,SINGLE_FAMILY
361,15 Cranwood Cir,L6Y0Y4,Brampton,43.65587,-79.781715,2099000,5,5,SINGLE_FAMILY
362,108 Roulette Cres,L7A4R5,Brampton,43.7253,-79.84934,2099900,5,5,SINGLE_FAMILY
363,3 Nightjar Dr,L7A5A1,Brampton,43.68935,-79.85897,2199000,4,5,SINGLE_FAMILY
364,23 Wheatberry Cres,L6R4A1,Brampton,43.76319,-79.78585,2199000,6,4,SINGLE_FAMILY
365,24 Maisonneuve Blvd,L6P1W8,Brampton,43.7941,-79.7525,2199000,6,5,SINGLE_FAMILY
366,15 Compassion Cres S,L6P3X5,Brampton,43.781536,-79.6892,2199999,4,4,SINGLE_FAMILY
367,6 Vidal Rd,L6Y2X7,Brampton,43.65563,-79.78968,2200000,6,4,SINGLE_FAMILY
368,8 Armani Ln,L6P2K2,Brampton,43.787617,-79.75127,2249000,5,4,SINGLE_FAMILY
369,14 Concorde Dr,L6P1V6,Brampton,43.79574,-79.7441,2249777,5,5,SINGLE_FAMILY
370,14 Landview Rd,L6P4G4,Brampton,43.89723,-79.72825,2250000,5,5,SINGLE_FAMILY
371,32 Banks Dr,L6P1A5,Brampton,43.78183,-79.7437,2299000,6,5,SINGLE_FAMILY
372,20 Highvalley Cir,L6P2C6,Brampton,43.77157,-79.7494,2299900,6,5,SINGLE_FAMILY
373,18 Alovera St,L6P4B8,Brampton,43.812668,-79.7289,2350000,5,5,SINGLE_FAMILY
374,16 Links Ln,L6Y5H1,Brampton,43.652435,-79.7942,2390000,3,3,SINGLE_FAMILY
375,14 Tammy Dr,L6Y2Y9,Brampton,,,2398000,4,5,SINGLE_FAMILY
376,108 Royal West Dr,L6X0V4,Brampton,43.656193,-79.8174,2398000,5,4,SINGLE_FAMILY
377,30 Red Tail Ct,L6Z3N1,Brampton,43.737473,-79.81462,2399000,4,5,SINGLE_FAMILY
378,28 Cosmo Ct,L6P1G2,Brampton,43.778877,-79.72671,2399999,5,4,SINGLE_FAMILY
379,7 Stonecrop Rd,L6Y2Z3,Brampton,43.636837,-79.783295,2499900,6,4,SINGLE_FAMILY
380,135 Mill St S,L6X2P1,Brampton,,,2599000,8,5,SINGLE_FAMILY
381,49 Royal West Dr,L6X2M2,Brampton,43.651863,-79.8492,2599999,6,4,SINGLE_FAMILY
382,20 Adamsville Rd,L6X1H7,Brampton,43.65279,-79.86,2649000,5,5,SINGLE_FAMILY
383,49 Pellegrino Rd,L7A4V5,Brampton,43.689266,-79.84884,2649000,6,5,SINGLE_FAMILY
384,12 Cachet Ct,L6X0X2,Brampton,43.65611,-79.8423,2699000,5,5,SINGLE_FAMILY
385,23 Longevity Rd,L6X5P3,Brampton,43.6527,-79.81146,2799990,5,5,SINGLE_FAMILY
386,77 Main St N,L6Y1M9,Brampton,,,2900000,3,4,SINGLE_FAMILY
387,16 Agincourt Cir,L6X2M4,Brampton,43.64949,-79.83474,2913313,5,4,SINGLE_FAMILY
388,24 Degrey Dr,L6P3T6,Brampton,43.778652,-79.68633,2999000,6,4,SINGLE_FAMILY
389,1 Messina Ave,L6Y0M6,Brampton,43.63567,-79.7735,3278000,7,5,SINGLE_FAMILY
390,51 Elbern Markell Dr,L6X2X6,Brampton,43.655197,-79.8239,3299999,6,5,SINGLE_FAMILY
391,46 Abigail Grace Cres,L6X5R2,Brampton,43.648727,-79.81564,3300000,7,4,SINGLE_FAMILY
392,72 Classic Dr,L6Y5H3,Brampton,43.652122,-79.78775,3369000,7,4,SINGLE_FAMILY
393,24 Astrantia Way,L6X2X4,Brampton,43.651978,-79.8331,3450000,5,4,SINGLE_FAMILY
394,100 Belladonna Cir,L6P4B6,Brampton,43.812935,-79.71986,3879900,6,4,SINGLE_FAMILY
395,25 Leo Austin Rd,L6P4C4,Brampton,43.816437,-79.726585,3899000,7,6,SINGLE_FAMILY
396,44 Herringbone Cres,L6P4B8,Brampton,43.811714,-79.7298,3970000,8,5,SINGLE_FAMILY
397,10 Merrydale Ct,L6P0H4,Brampton,43.7984,-79.7419,5499999,4,5,SINGLE_FAMILY
398,7734 Creditview Rd,L6Y0G5,Brampton,43.63158,-79.75892,6000000,3,3,SINGLE_FAMILY
399,12 Saint Lukes Ct,L6P1K9,Brampton,43.88857,-79.713776,9990000,13,5,SINGLE_FAMILY
